Term 1	Term 2	Term 3	Frequency of Trigram	Frequency of Context	Conditional Probability of Trigram
dice	""""	oye	1	2	0.5
""""	oye	wey	1	1	1.0
oye	wey	como	1	1	1.0
wey	como	que	1	1	1.0
que	ahora	sí	1	2	0.5
ahora	sí	está	1	3	0.3333333333333333
sí	está	temblando	1	5	0.2
está	temblando	""""	1	1	1.0
temblando	""""	#	1	1	1.0
$	pero	todo	1	57	0.017543859649122806
pero	todo	chill	1	1	1.0
todo	chill	#	1	1	1.0
$	Me	gustó	1	31	0.03225806451612903
Me	gustó	mucho	1	1	1.0
gustó	mucho	jajaja	1	1	1.0
mucho	jajaja	#	1	2	0.5
$	despertando	#	1	1	1.0
por	qué	será	1	16	0.0625
qué	será	?	1	1	1.0
será	?	#	1	1	1.0
$	soy	amigo	1	3	0.3333333333333333
soy	amigo	de	1	1	1.0
amigo	de	tu	1	1	1.0
de	tu	doctor	1	12	0.08333333333333333
tu	doctor	#	1	1	1.0
te	sientes	?	1	3	0.3333333333333333
sientes	?	#	1	1	1.0
me	alegro	:)	1	7	0.14285714285714285
$	te	voy	1	22	0.045454545454545456
voy	a	copiar	1	19	0.05263157894736842
a	copiar	y	1	1	1.0
copiar	y	diré	1	1	1.0
y	diré	igual	1	1	1.0
diré	igual	que	1	1	1.0
igual	que	bien	1	4	0.25
que	bien	#	1	1	1.0
$	mañana	regreso	1	3	0.3333333333333333
mañana	regreso	a	1	1	1.0
regreso	a	la	1	4	0.25
después	de	unas	1	7	0.14285714285714285
de	unas	vacacioncitas	1	1	1.0
unas	vacacioncitas	de	1	1	1.0
vacacioncitas	de	1	1	1	1.0
de	1	mes	1	1	1.0
1	mes	#	1	1	1.0
$	no	en	1	89	0.011235955056179775
no	en	mucho	1	1	1.0
en	mucho	para	1	1	1.0
mucho	para	ser	1	2	0.5
$	how	r	1	5	0.2
how	r	u	1	1	1.0
r	u	?	1	1	1.0
$	No	estás	1	40	0.025
No	estás	enferma	1	1	1.0
estás	enferma	?	1	1	1.0
enferma	?	#	1	1	1.0
$	Poco	a	1	1	1.0
Poco	a	poco	1	1	1.0
a	poco	#	1	1	1.0
Bien	,	en	1	2	0.5
la	escuela	sin	1	20	0.05
escuela	sin	nada	1	1	1.0
sin	nada	que	1	1	1.0
nada	que	hacer	1	1	1.0
$	Sick	pfp	1	2	0.5
Sick	pfp	#	1	1	1.0
$	personal	#	1	1	1.0
$	favourite	#	1	1	1.0
$	Súper	,	1	1	1.0
Súper	,	que	1	1	1.0
Me	alegro	de	1	5	0.2
alegro	de	que	1	2	0.5
de	que	esta	1	37	0.02702702702702703
que	esta	vez	1	1	1.0
esta	vez	tocara	1	2	0.5
vez	tocara	pueblito	1	1	1.0
tocara	pueblito	#	1	1	1.0
$	Cuánto	llevas	1	1	1.0
Cuánto	llevas	ahí	1	1	1.0
llevas	ahí	?	1	1	1.0
$	estábamos	en	1	1	1.0
estábamos	en	un	1	1	1.0
en	un	avión	1	6	0.16666666666666666
un	avión	,	1	1	1.0
avión	,	de	1	1	1.0
,	de	viaje	1	8	0.125
de	viaje	#	1	1	1.0
$	Y	te	1	26	0.038461538461538464
Y	te	enojabas	1	1	1.0
te	enojabas	porque	1	1	1.0
enojabas	porque	la	1	1	1.0
porque	la	tripulación	1	1	1.0
la	tripulación	lo	1	1	1.0
tripulación	lo	hacía	1	1	1.0
lo	hacía	todo	1	1	1.0
hacía	todo	mal	1	1	1.0
todo	mal	#	1	1	1.0
Y	yo	te	1	2	0.5
yo	te	decía	1	1	1.0
te	decía	que	1	1	1.0
decía	que	no	1	2	0.5
no	la	hacían	1	4	0.25
la	hacían	taaan	1	1	1.0
hacían	taaan	mal	1	1	1.0
taaan	mal	jaja	1	1	1.0
$	Luego	íbamos	1	3	0.3333333333333333
Luego	íbamos	a	1	1	1.0
a	la	cabina	1	24	0.041666666666666664
la	cabina	y	1	1	1.0
cabina	y	nos	1	1	1.0
y	nos	dejaban	1	1	1.0
nos	dejaban	pasar	1	1	1.0
dejaban	pasar	,	1	1	1.0
pasar	,	e	1	1	1.0
,	e	incluso	1	1	1.0
e	incluso	nos	1	1	1.0
incluso	nos	dejaron	1	1	1.0
nos	dejaron	 	1	1	1.0
dejaron	 	aterrizar	1	1	1.0
 	aterrizar	el	1	1	1.0
aterrizar	el	avión	1	1	1.0
el	avión	#	1	2	0.5
$	somos	buenos	1	1	1.0
somos	buenos	,	1	1	1.0
buenos	,	no	1	1	1.0
,	no	chocamos	1	40	0.025
no	chocamos	#	1	1	1.0
$	verdad	?	1	1	1.0
ya	sabes	quién	1	3	0.3333333333333333
sabes	quién	es	1	1	1.0
quién	es	el	1	1	1.0
es	el	hombre	1	12	0.08333333333333333
el	hombre	misterioso	1	1	1.0
hombre	misterioso	de	1	1	1.0
misterioso	de	tus	1	1	1.0
de	tus	sueños	1	1	1.0
tus	sueños	?	1	2	0.5
$	Preparando	de	1	1	1.0
Preparando	de	comer	1	1	1.0
de	comer	#	1	3	0.3333333333333333
$	Hamburguesas	#	1	1	1.0
$	excel	?	1	1	1.0
excel	?	#	1	1	1.0
$	Nunca	las	1	4	0.25
Nunca	las	había	1	1	1.0
las	había	hecho	1	1	1.0
había	hecho	yo	1	2	0.5
hecho	yo	mismo	1	2	0.5
yo	mismo	#	1	2	0.5
Hace	rato	estaba	1	3	0.3333333333333333
rato	estaba	moliendo	1	1	1.0
estaba	moliendo	la	1	1	1.0
moliendo	la	carne	1	1	1.0
la	carne	,	1	2	0.5
carne	,	toda	1	1	1.0
,	toda	una	1	1	1.0
toda	una	experiencia	1	1	1.0
una	experiencia	#	1	2	0.5
$	Entonces	?	1	3	0.3333333333333333
Entonces	?	#	1	1	1.0
$	Feliz	navidad	1	2	0.5
Feliz	navidad	,	1	1	1.0
navidad	,	Andrea	1	1	1.0
,	Andrea	:)	1	4	0.25
q	tal	la	1	3	0.3333333333333333
tal	la	onda	1	7	0.14285714285714285
la	onda	gélida	1	1	1.0
onda	gélida	?	1	1	1.0
gélida	?	#	1	1	1.0
qué	tal	andrea	1	7	0.14285714285714285
tal	andrea	?	1	1	1.0
andrea	?	#	1	1	1.0
$	rico	#	1	1	1.0
$	que	peli	1	86	0.011627906976744186
que	peli	verás	1	1	1.0
peli	verás	?	1	1	1.0
verás	?	#	1	1	1.0
me	cuentas	#	1	4	0.25
$	terminé	el	1	1	1.0
terminé	el	semestre	1	1	1.0
el	semestre	hoy	1	3	0.3333333333333333
semestre	hoy	#	1	1	1.0
$	bien	,	1	5	0.2
bien	,	mantuve	1	12	0.08333333333333333
,	mantuve	el	1	1	1.0
mantuve	el	promedio	1	1	1.0
el	promedio	más	1	1	1.0
promedio	más	o	1	1	1.0
tal	está	?	1	3	0.3333333333333333
está	?	#	1	1	1.0
$	peculiar	experiencia	1	1	1.0
peculiar	experiencia	#	1	1	1.0
$	cual	te	1	4	0.25
cual	te	gustó	1	2	0.5
te	gustó	más	1	1	1.0
gustó	más	?	1	1	1.0
más	?	#	1	1	1.0
$	estás	en	1	4	0.25
estás	en	pachuca	1	2	0.5
$	de	aquí	1	25	0.04
a	donde	de	1	3	0.3333333333333333
donde	de	aquí	1	1	1.0
a	donde	?	1	3	0.3333333333333333
donde	?	#	1	1	1.0
$	regularmente	?	1	1	1.0
regularmente	?	#	1	1	1.0
sé	pq	pregunto	1	2	0.5
pq	pregunto	,	1	1	1.0
pregunto	,	nunca	1	1	1.0
nunca	he	ido	1	2	0.5
he	ido	jajaja	1	1	1.0
ido	jajaja	#	1	1	1.0
$	no	estaría	1	89	0.011235955056179775
no	estaría	mal	1	1	1.0
estaría	mal	eh	1	1	1.0
mal	eh	#	1	1	1.0
$	me	avisas	1	58	0.017241379310344827
me	avisas	y	1	2	0.5
avisas	y	te	1	1	1.0
y	te	aviso	1	4	0.25
te	aviso	va	1	1	1.0
aviso	va	?	1	1	1.0
$	porque	unas	1	4	0.25
porque	unas	amigas	1	1	1.0
unas	amigas	quieren	1	1	1.0
amigas	quieren	armar	1	1	1.0
quieren	armar	algo	1	1	1.0
armar	algo	el	1	1	1.0
algo	el	fin	1	2	0.5
el	fin	de	1	1	1.0
de	semana	pero	1	5	0.2
semana	pero	todavía	1	1	1.0
pero	todavía	no	1	1	1.0
todavía	no	sé	1	1	1.0
no	sé	qué	1	22	0.045454545454545456
sé	qué	día	1	1	1.0
qué	día	#	1	1	1.0
$	o	nos	1	9	0.1111111111111111
o	nos	vamos	1	1	1.0
nos	vamos	de	1	1	1.0
vamos	de	una	1	1	1.0
de	una	a	1	4	0.25
una	a	la	1	1	1.0
a	la	otra	1	24	0.041666666666666664
la	otra	algo	1	2	0.5
otra	algo	tranqui	1	1	1.0
algo	tranqui	😎	1	1	1.0
tranqui	😎	#	1	1	1.0
$	yo	en	1	45	0.022222222222222223
yo	en	vacaciones	1	1	1.0
en	vacaciones	#	1	1	1.0
$	con	mi	1	5	0.2
con	mi	horario	1	8	0.125
mi	horario	de	1	2	0.5
horario	de	viejito	1	1	1.0
de	viejito	#	1	1	1.0
$	me	duermo	1	58	0.017241379310344827
me	duermo	a	1	2	0.5
duermo	a	las	1	1	1.0
las	9	💀	1	3	0.3333333333333333
9	💀	,	1	1	1.0
💀	,	ahorita	1	1	1.0
,	ahorita	me	1	3	0.3333333333333333
ahorita	me	estoy	1	1	1.0
me	estoy	desvelando	1	3	0.3333333333333333
estoy	desvelando	#	1	1	1.0
$	yo	por	1	45	0.022222222222222223
yo	por	armar	1	1	1.0
por	armar	mi	1	1	1.0
armar	mi	horario	1	1	1.0
mi	horario	#	1	2	0.5
$	mañana	son	1	3	0.3333333333333333
mañana	son	las	1	1	1.0
son	las	reinscripciones	1	2	0.5
las	reinscripciones	#	1	1	1.0
ya	te	contaré	1	6	0.16666666666666666
te	contaré	mis	1	1	1.0
contaré	mis	planes	1	1	1.0
mis	planes	#	1	1	1.0
$	no	jaja	1	89	0.011235955056179775
no	jaja	,	1	2	0.5
jaja	,	regreso	1	4	0.25
,	regreso	hasta	1	1	1.0
regreso	hasta	el	1	1	1.0
hasta	el	20	1	5	0.2
el	20	de	1	1	1.0
20	de	febrero	1	1	1.0
de	febrero	#	1	1	1.0
$	se	les	1	32	0.03125
se	les	dice	1	4	0.25
les	dice	fin	1	1	1.0
dice	fin	de	1	1	1.0
de	semana	🫡	1	5	0.2
semana	🫡	#	1	1	1.0
ya	me	creció	1	11	0.09090909090909091
me	creció	el	1	1	1.0
creció	el	cabello	1	1	1.0
el	cabello	quieres	1	7	0.14285714285714285
cabello	quieres	ver	1	1	1.0
quieres	ver	?	1	2	0.5
$	quede	inscrito	1	1	1.0
quede	inscrito	#	1	1	1.0
$	movido	,	1	1	1.0
movido	,	movido	1	1	1.0
,	movido	#	1	1	1.0
$	ya	tengo	1	50	0.02
ya	tengo	liecia	1	4	0.25
tengo	liecia	de	1	1	1.0
liecia	de	conducir	1	1	1.0
de	conducir	#	1	1	1.0
te	va	#	1	8	0.125
$	nuevo	corte	1	1	1.0
nuevo	corte	i	1	1	1.0
corte	i	see	1	1	1.0
$	acá	adamoooos	1	1	1.0
acá	adamoooos	,	1	1	1.0
adamoooos	,	muy	1	1	1.0
,	muy	bien	1	4	0.25
$	estaba	a	1	2	0.5
estaba	a	punto	1	1	1.0
punto	de	preguntarte	1	5	0.2
de	preguntarte	#	1	1	1.0
me	alegro	mucho	1	7	0.14285714285714285
alegro	mucho	Andreaaa	1	1	1.0
mucho	Andreaaa	#	1	1	1.0
$	las	cosas	1	4	0.25
las	cosas	buenas	1	4	0.25
cosas	buenas	tardan	1	1	1.0
buenas	tardan	☝	1	1	1.0
tardan	☝	🏻	1	1	1.0
☝	🏻	🤓	1	3	0.3333333333333333
🏻	🤓	#	1	1	1.0
que	harás	?	1	2	0.5
harás	?	#	1	1	1.0
en	pachuca	,	1	5	0.2
pachuca	,	semanita	1	1	1.0
,	semanita	de	1	1	1.0
semanita	de	vacaciones	1	1	1.0
que	está	buenaa	1	6	0.16666666666666666
está	buenaa	,	1	1	1.0
buenaa	,	la	1	1	1.0
,	la	vieron	1	5	0.2
la	vieron	doblada	1	1	1.0
vieron	doblada	o	1	1	1.0
doblada	o	en	1	1	1.0
o	en	español	1	2	0.5
en	español	?	1	2	0.5
español	?	#	1	1	1.0
$	también	dicen	1	4	0.25
también	dicen	que	1	1	1.0
que	está	buena	1	6	0.16666666666666666
está	buena	je	1	3	0.3333333333333333
buena	je	#	1	1	1.0
$	jsutooo	#	1	1	1.0
$	entonces	creo	1	4	0.25
entonces	creo	que	1	1	1.0
que	la	iremos	1	7	0.14285714285714285
la	iremos	a	1	1	1.0
iremos	a	ver	1	1	1.0
a	ver	la	1	15	0.06666666666666667
ver	la	misma	1	1	1.0
la	misma	razón	1	2	0.5
misma	razón	:p	1	1	1.0
razón	:p	#	1	1	1.0
$	mundo	gaturro	1	1	1.0
mundo	gaturro	#	1	1	1.0
$	esoo	🤓	1	1	1.0
esoo	🤓	☝	1	1	1.0
$	bieen	,	1	1	1.0
bieen	,	intentando	1	1	1.0
,	intentando	aprender	1	1	1.0
intentando	aprender	mucho	1	1	1.0
aprender	mucho	je	1	1	1.0
mucho	je	#	1	1	1.0
$	SL	type	1	1	1.0
SL	type	weather	1	1	1.0
type	weather	#	1	1	1.0
ve	que	allá	1	4	0.25
que	allá	llueve	1	1	1.0
allá	llueve	bien	1	1	1.0
llueve	bien	bonito	1	1	1.0
bien	bonito	#	1	1	1.0
$	gn	gn	1	2	0.5
gn	gn	gn	1	2	0.5
gn	gn	#	1	2	0.5
$	disfrutar	pachuquita	1	1	1.0
disfrutar	pachuquita	,	1	1	1.0
pachuquita	,	y	1	1	1.0
,	y	dormir	1	18	0.05555555555555555
y	dormir	mucho	1	1	1.0
dormir	mucho	#	1	1	1.0
aunque	ya	se	1	2	0.5
ya	se	me	1	4	0.25
se	me	van	1	9	0.1111111111111111
me	van	a	1	1	1.0
van	a	acabaaar	1	7	0.14285714285714285
a	acabaaar	#	1	1	1.0
$	mi	honesta	1	5	0.2
mi	honesta	reacción	1	1	1.0
honesta	reacción	a	1	1	1.0
reacción	a	esa	1	1	1.0
a	esa	información	1	1	1.0
esa	información	#	1	1	1.0
$	tengo	21	1	6	0.16666666666666666
tengo	21	de	1	1	1.0
21	de	los	1	1	1.0
de	los	171	1	11	0.09090909090909091
los	171	contactos	1	1	1.0
171	contactos	#	1	1	1.0
y	yo	soy	1	3	0.3333333333333333
yo	soy	uno	1	2	0.5
soy	uno	de	1	1	1.0
uno	de	ese	1	6	0.16666666666666666
de	ese	selecto	1	1	1.0
ese	selecto	grupo	1	1	1.0
selecto	grupo	🥹	1	1	1.0
grupo	🥹	#	1	1	1.0
$	de	hecho	1	25	0.04
de	hecho	yo	1	5	0.2
hecho	yo	a	1	2	0.5
yo	a	ella	1	3	0.3333333333333333
a	ella	no	1	2	0.5
ella	no	la	1	1	1.0
no	la	conozco	1	4	0.25
la	conozco	#	1	1	1.0
$	solamente	a	1	4	0.25
solamente	a	Andrea	1	1	1.0
a	Andrea	,	1	1	1.0
Andrea	,	buena	1	3	0.3333333333333333
,	buena	amiga	1	2	0.5
buena	amiga	#	1	1	1.0
quien	te	agregó	1	2	0.5
te	agregó	?	1	1	1.0
agregó	?	#	1	1	1.0
$	buen	viaje	1	4	0.25
buen	viaje	,	1	1	1.0
viaje	,	ojalá	1	2	0.5
,	ojalá	que	1	2	0.5
ojalá	que	pongan	1	1	1.0
que	pongan	un	1	1	1.0
pongan	un	buen	1	1	1.0
un	buen	filme	1	2	0.5
buen	filme	#	1	1	1.0
es	un	dude	1	8	0.125
un	dude	de	1	1	1.0
dude	de	cabello	1	2	0.5
de	cabello	medio	1	1	1.0
cabello	medio	chino	1	1	1.0
medio	chino	(	1	1	1.0
chino	(	?	1	1	1.0
q	tal	el	1	3	0.3333333333333333
tal	el	camino	1	9	0.1111111111111111
el	camino	?	1	1	1.0
camino	?	#	1	1	1.0
$	si	pudiste	1	11	0.09090909090909091
si	pudiste	dormir	1	1	1.0
pudiste	dormir	?	1	1	1.0
$	que	tocó	1	86	0.011627906976744186
que	tocó	soñar	1	1	1.0
tocó	soñar	?	1	1	1.0
soñar	?	#	1	1	1.0
$	algo	loco	1	4	0.25
algo	loco	como	1	1	1.0
loco	como	de	1	1	1.0
como	de	costumbre	1	1	1.0
de	costumbre	?	1	1	1.0
$	ya	dejaste	1	50	0.02
ya	dejaste	de	1	1	1.0
dejaste	de	cenar	1	1	1.0
de	cenar	pesado	1	1	1.0
cenar	pesado	?	1	1	1.0
$	JAJAJ	#	1	1	1.0
$	premunitoriooo	#	1	1	1.0
de	que	depende	1	37	0.02702702702702703
que	depende	que	1	1	1.0
depende	que	te	1	1	1.0
que	te	llamen	1	27	0.037037037037037035
te	llamen	?	1	1	1.0
llamen	?	#	1	1	1.0
$	esoooooooo	#	1	1	1.0
$	felicidadessss	#	1	1	1.0
$	que	procede	1	86	0.011627906976744186
que	procede	?	1	1	1.0
procede	?	#	1	1	1.0
$	cuentameeeee	#	1	1	1.0
$	holaaa	#	1	1	1.0
cómo	te	fueee	1	3	0.3333333333333333
te	fueee	?	1	1	1.0
fueee	?	#	1	1	1.0
$	esooooooo	#	1	1	1.0
$	que	nerviosss	1	86	0.011627906976744186
que	nerviosss	#	1	1	1.0
me	cuentas	qué	1	4	0.25
cuentas	qué	ondaa	1	1	1.0
qué	ondaa	#	1	1	1.0
$	jajajaj	siii	1	1	1.0
jajajaj	siii	,	1	1	1.0
siii	,	#	1	1	1.0
$	asi	es	1	1	1.0
asi	es	#	1	1	1.0
y	luego	dicen	1	5	0.2
luego	dicen	que	1	1	1.0
dicen	que	luego	1	5	0.2
que	luego	hay	1	2	0.5
luego	hay	examinadores	1	1	1.0
hay	examinadores	que	1	1	1.0
examinadores	que	se	1	1	1.0
que	se	pasan	1	16	0.0625
se	pasan	de	1	1	1.0
pasan	de	chismosos	1	1	1.0
de	chismosos	😭	1	1	1.0
chismosos	😭	😭	1	1	1.0
como	te	sentiste	1	8	0.125
te	sentiste	?	1	1	1.0
$	toda	la	1	1	1.0
toda	la	confianza	1	5	0.2
la	confianza	?	1	2	0.5
confianza	?	#	1	1	1.0
$	ola	ola	1	7	0.14285714285714285
ola	ola	#	1	3	0.3333333333333333
$	feliz	cumpleañosssssss	1	1	1.0
feliz	cumpleañosssssss	#	1	1	1.0
$	espero	te	1	6	0.16666666666666666
espero	te	la	1	1	1.0
te	la	estés	1	5	0.2
la	estés	pasando	1	1	1.0
estés	pasando	súper	1	1	1.0
pasando	súper	#	1	1	1.0
$	que	hiciste	1	86	0.011627906976744186
de	que	fecha	1	37	0.02702702702702703
que	fecha	a	1	1	1.0
fecha	a	qué	1	1	1.0
a	qué	fecha	1	3	0.3333333333333333
qué	fecha	?	1	1	1.0
fecha	?	#	1	1	1.0
$	🧐	#	1	2	0.5
donde	te	estarás	1	2	0.5
te	estarás	quedando	1	2	0.5
estarás	quedando	?	1	1	1.0
quedando	?	#	1	1	1.0
$	nos	ponemos	1	3	0.3333333333333333
nos	ponemos	de	1	1	1.0
ponemos	de	acuerdo	1	1	1.0
de	acuerdo	para	1	4	0.25
acuerdo	para	darnos	1	1	1.0
para	darnos	una	1	1	1.0
darnos	una	vuelta	1	1	1.0
una	vuelta	:p	1	3	0.3333333333333333
vuelta	:p	#	1	1	1.0
$	emocionadaa	?	1	1	1.0
emocionadaa	?	que	1	1	1.0
?	que	dicen	1	2	0.5
que	dicen	tus	1	1	1.0
dicen	tus	papás	1	1	1.0
tus	papás	?	1	2	0.5
papás	?	#	1	1	1.0
$	no	están	1	89	0.011235955056179775
no	están	nerviosos	1	1	1.0
están	nerviosos	también	1	1	1.0
nerviosos	también	?	1	1	1.0
también	?	#	1	1	1.0
$	todos	sabes	1	2	0.5
todos	sabes	que	1	1	1.0
sabes	que	siii	1	3	0.3333333333333333
que	siii	#	1	1	1.0
$	saben	*	1	1	1.0
saben	*	#	1	1	1.0
$	muy	orgullosos	1	9	0.1111111111111111
muy	orgullosos	:p	1	1	1.0
orgullosos	:p	#	1	1	1.0
$	quien	en	1	3	0.3333333333333333
quien	en	cdmx	1	1	1.0
en	cdmx	yayaya	1	1	1.0
cdmx	yayaya	#	1	1	1.0
que	está	diluviando	1	6	0.16666666666666666
está	diluviando	no	1	1	1.0
diluviando	no	?	1	1	1.0
$	yo	acabo	1	45	0.022222222222222223
yo	acabo	de	1	1	1.0
acabo	de	llegar	1	6	0.16666666666666666
de	llegar	acá	1	2	0.5
llegar	acá	jaja	1	1	1.0
acá	jaja	#	1	1	1.0
$	esq	está	1	1	1.0
esq	está	triste	1	1	1.0
está	triste	pq	1	1	1.0
triste	pq	te	1	1	1.0
pq	te	vas	1	1	1.0
te	vas	#	1	2	0.5
$	noooo	#	1	2	0.5
$	sucede	#	1	1	1.0
$	horribleeee	#	1	1	1.0
$	fundamental	#	1	1	1.0
$	un	ventilador	1	7	0.14285714285714285
un	ventilador	#	1	1	1.0
$	cuenta	#	1	2	0.5
$	experiencia	cdmx	1	1	1.0
experiencia	cdmx	?	1	1	1.0
$	ella	#	1	1	1.0
después	de	la	1	7	0.14285714285714285
de	la	campaña	1	22	0.045454545454545456
la	campaña	de	1	1	1.0
campaña	de	odio	1	1	1.0
de	odio	que	1	1	1.0
odio	que	vamos	1	1	1.0
que	vamos	a	1	2	0.5
vamos	a	montar	1	5	0.2
a	montar	#	1	1	1.0
$	no	inventesssss	1	89	0.011235955056179775
no	inventesssss	#	1	1	1.0
$	que	horrible	1	86	0.011627906976744186
que	horrible	,	1	1	1.0
horrible	,	por	1	1	1.0
por	que	siempre	1	5	0.2
que	siempre	tiene	1	3	0.3333333333333333
siempre	tiene	que	1	1	1.0
tiene	que	ser	1	5	0.2
que	ser	algo	1	1	1.0
ser	algo	tan	1	1	1.0
algo	tan	difícil	1	1	1.0
tan	difícil	encontrar	1	1	1.0
difícil	encontrar	buen	1	1	1.0
encontrar	buen	casero	1	1	1.0
buen	casero	?	1	1	1.0
casero	?	#	1	1	1.0
$	o	buenos	1	9	0.1111111111111111
o	buenos	roomies	1	1	1.0
buenos	roomies	#	1	1	1.0
$	entonces	ahorita	1	4	0.25
entonces	ahorita	estás	1	1	1.0
ahorita	estás	en	1	1	1.0
estás	en	el	1	2	0.5
en	el	lugar	1	29	0.034482758620689655
el	lugar	de	1	3	0.3333333333333333
lugar	de	tu	1	1	1.0
de	tu	amigo	1	12	0.08333333333333333
tu	amigo	?	1	1	1.0
amigo	?	#	1	1	1.0
vas	a	venir	1	14	0.07142857142857142
a	venir	casa	1	2	0.5
venir	casa	finde	1	1	1.0
casa	finde	?	1	1	1.0
finde	?	#	1	1	1.0
$	aprovechaste	#	1	1	1.0
$	yo	ya	1	45	0.022222222222222223
yo	ya	acúmulo	1	2	0.5
ya	acúmulo	como	1	1	1.0
acúmulo	como	4	1	1	1.0
como	4	meses	1	1	1.0
4	meses	seguidos	1	1	1.0
meses	seguidos	de	1	1	1.0
seguidos	de	regresar	1	1	1.0
de	regresar	cada	1	1	1.0
regresar	cada	fin	1	1	1.0
cada	fin	de	1	1	1.0
de	semana	#	1	5	0.2
creo	que	uno	1	50	0.02
que	uno	de	1	1	1.0
de	estos	me	1	4	0.25
estos	me	quedó	1	1	1.0
me	quedó	por	1	1	1.0
quedó	por	allá	1	1	1.0
por	allá	#	1	3	0.3333333333333333
$	pues	si	1	21	0.047619047619047616
pues	si	no	1	1	1.0
si	no	inventes	1	12	0.08333333333333333
no	inventes	jajaja	1	2	0.5
inventes	jajaja	#	1	1	1.0
no	te	dejaste	1	15	0.06666666666666667
te	dejaste	#	1	1	1.0
$	anyways	#	1	1	1.0
y	en	cuanto	1	4	0.25
en	cuanto	a	1	2	0.5
cuanto	a	tus	1	1	1.0
a	tus	capacitaciones	1	1	1.0
tus	capacitaciones	?	1	1	1.0
capacitaciones	?	#	1	1	1.0
$	que	taaal	1	86	0.011627906976744186
que	taaal	?	1	1	1.0
taaal	?	#	1	1	1.0
$	cuéntame	todo	1	2	0.5
cuéntame	todo	#	1	1	1.0
$	sii	,	1	1	1.0
sii	,	eso	1	1	1.0
,	eso	es	1	1	1.0
eso	es	lo	1	4	0.25
es	lo	peor	1	6	0.16666666666666666
lo	peor	,	1	1	1.0
peor	,	cómo	1	1	1.0
,	cómo	no	1	5	0.2
cómo	no	se	1	1	1.0
no	se	dejaron	1	24	0.041666666666666664
se	dejaron	de	1	1	1.0
dejaron	de	quedó	1	1	1.0
de	quedó	ardilla	1	1	1.0
quedó	ardilla	😭	1	1	1.0
ardilla	😭	#	1	1	1.0
$	que	geniaaaal	1	86	0.011627906976744186
que	geniaaaal	#	1	1	1.0
$	que	buena	1	86	0.011627906976744186
que	buena	decisión	1	1	1.0
buena	decisión	tomaste	1	1	1.0
decisión	tomaste	al	1	1	1.0
tomaste	al	entrar	1	1	1.0
al	entrar	a	1	1	1.0
a	la	uní	1	24	0.041666666666666664
la	uní	en	1	1	1.0
uní	en	línea	1	1	1.0
$	esta	semana	1	1	1.0
esta	semana	estuvo	1	3	0.3333333333333333
semana	estuvo	súper	1	1	1.0
estuvo	súper	pesada	1	1	1.0
súper	pesada	#	1	1	1.0
$	y	la	1	50	0.02
y	la	siguiente	1	7	0.14285714285714285
la	siguiente	pinta	1	2	0.5
siguiente	pinta	más	1	1	1.0
pinta	más	o	1	1	1.0
menos	igual	jajaja	1	2	0.5
igual	jajaja	#	1	1	1.0
pero	ahí	vamos	1	2	0.5
ahí	vamos	ahí	1	2	0.5
vamos	ahí	vamos	1	1	1.0
ahí	vamos	:p	1	2	0.5
vamos	:p	#	1	1	1.0
$	bieeen	,	1	2	0.5
bieeen	,	terminando	1	1	1.0
,	terminando	las	1	1	1.0
terminando	las	vacaciones	1	1	1.0
$	cuéntame	qué	1	2	0.5
cuéntame	qué	tal	1	1	1.0
qué	tal	el	1	7	0.14285714285714285
tal	el	trabajoo	1	9	0.1111111111111111
el	trabajoo	#	1	1	1.0
la	escuela	,	1	20	0.05
escuela	,	tengo	1	1	1.0
,	tengo	libre	1	4	0.25
tengo	libre	#	1	1	1.0
$	estoy	comiendo	1	6	0.16666666666666666
estoy	comiendo	y	1	1	1.0
comiendo	y	haciendo	1	1	1.0
y	haciendo	tarea	1	1	1.0
$	ahorita	en	1	1	1.0
ahorita	en	una	1	1	1.0
en	una	hora	1	4	0.25
una	hora	me	1	2	0.5
hora	me	voy	1	1	1.0
me	voy	al	1	7	0.14285714285714285
voy	al	centro	1	1	1.0
al	centro	de	1	2	0.5
centro	de	lenguas	1	1	1.0
de	lenguas	#	1	1	1.0
$	alemán	#	1	1	1.0
$	son	bastantes	1	4	0.25
son	bastantes	horas	1	1	1.0
bastantes	horas	,	1	1	1.0
horas	,	de	1	2	0.5
,	de	donde	1	8	0.125
de	donde	a	1	2	0.5
donde	a	donde	1	1	1.0
a	donde	es	1	3	0.3333333333333333
donde	es	?	1	1	1.0
$	viele	Dinge	1	1	1.0
viele	Dinge	#	1	1	1.0
$	lo	básico	1	13	0.07692307692307693
lo	básico	jajaja	1	1	1.0
básico	jajaja	,	1	1	1.0
jajaja	,	apenas	1	5	0.2
,	apenas	voy	1	1	1.0
apenas	voy	en	1	1	1.0
voy	en	básico	1	2	0.5
en	básico	II	1	1	1.0
básico	II	#	1	1	1.0
$	muy	interesante	1	9	0.1111111111111111
muy	interesante	todoooo	1	1	1.0
interesante	todoooo	#	1	1	1.0
no	es	rentable	1	11	0.09090909090909091
es	rentable	tener	1	1	1.0
rentable	tener	los	1	1	1.0
tener	los	aviones	1	1	1.0
los	aviones	mucho	1	2	0.5
aviones	mucho	tiempo	1	1	1.0
mucho	tiempo	sin	1	3	0.3333333333333333
tiempo	sin	que	1	1	1.0
sin	que	estén	1	2	0.5
